sum,abbreviation,date,setname,releasedate
1915.8,GFTP,2021-07-24,Ghosts From the Past,2021-04-16 00:00:00+00:00
115.46,KICO,2021-07-24,Kings Court,2021-07-08 00:00:00+00:00
1611.39,LIOV,2021-07-24,Lightning Overdrive,2021-06-03 00:00:00+00:00
503.19,OP16,2021-07-24,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.32,SDFC,2021-07-24,Freezing Chains,2021-02-18 00:00:00+00:00
823.22,ANGU,2021-07-25,Ancient Guardians,2021-05-07 00:00:00+00:00
1465.35,BLVO,2021-07-25,Blazing Vortex,2021-02-04 00:00:00+00:00
19.66,EGS1,2021-07-25,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
933.39,GEIM,2021-07-25,Genesis Impact,2020-12-18 00:00:00+00:00
1907.79,GFTP,2021-07-25,Ghosts From the Past,2021-04-16 00:00:00+00:00
112.4,KICO,2021-07-25,Kings Court,2021-07-08 00:00:00+00:00
1605.27,LIOV,2021-07-25,Lightning Overdrive,2021-06-03 00:00:00+00:00
494.91,OP16,2021-07-25,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.23,SDFC,2021-07-25,Freezing Chains,2021-02-18 00:00:00+00:00
818.3,ANGU,2021-07-26,Ancient Guardians,2021-05-07 00:00:00+00:00
1465.15,BLVO,2021-07-26,Blazing Vortex,2021-02-04 00:00:00+00:00
19.7,EGS1,2021-07-26,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
934.06,GEIM,2021-07-26,Genesis Impact,2020-12-18 00:00:00+00:00
1907.27,GFTP,2021-07-26,Ghosts From the Past,2021-04-16 00:00:00+00:00
115.94,KICO,2021-07-26,Kings Court,2021-07-08 00:00:00+00:00
1605.56,LIOV,2021-07-26,Lightning Overdrive,2021-06-03 00:00:00+00:00
490.5,OP16,2021-07-26,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.33,SDFC,2021-07-26,Freezing Chains,2021-02-18 00:00:00+00:00
817.0,ANGU,2021-07-27,Ancient Guardians,2021-05-07 00:00:00+00:00
1457.31,BLVO,2021-07-27,Blazing Vortex,2021-02-04 00:00:00+00:00
19.64,EGS1,2021-07-27,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
935.39,GEIM,2021-07-27,Genesis Impact,2020-12-18 00:00:00+00:00
1907.66,GFTP,2021-07-27,Ghosts From the Past,2021-04-16 00:00:00+00:00
105.69,KICO,2021-07-27,Kings Court,2021-07-08 00:00:00+00:00
1598.06,LIOV,2021-07-27,Lightning Overdrive,2021-06-03 00:00:00+00:00
489.66,OP16,2021-07-27,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.35,SDFC,2021-07-27,Freezing Chains,2021-02-18 00:00:00+00:00
813.97,ANGU,2021-07-28,Ancient Guardians,2021-05-07 00:00:00+00:00
1427.75,BLVO,2021-07-28,Blazing Vortex,2021-02-04 00:00:00+00:00
19.52,EGS1,2021-07-28,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
932.22,GEIM,2021-07-28,Genesis Impact,2020-12-18 00:00:00+00:00
1883.71,GFTP,2021-07-28,Ghosts From the Past,2021-04-16 00:00:00+00:00
110.64,KICO,2021-07-28,Kings Court,2021-07-08 00:00:00+00:00
1581.86,LIOV,2021-07-28,Lightning Overdrive,2021-06-03 00:00:00+00:00
483.45,OP16,2021-07-28,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.36,SDFC,2021-07-28,Freezing Chains,2021-02-18 00:00:00+00:00
813.65,ANGU,2021-07-29,Ancient Guardians,2021-05-07 00:00:00+00:00
1423.84,BLVO,2021-07-29,Blazing Vortex,2021-02-04 00:00:00+00:00
19.57,EGS1,2021-07-29,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
928.87,GEIM,2021-07-29,Genesis Impact,2020-12-18 00:00:00+00:00
1872.26,GFTP,2021-07-29,Ghosts From the Past,2021-04-16 00:00:00+00:00
110.83,KICO,2021-07-29,Kings Court,2021-07-08 00:00:00+00:00
1566.38,LIOV,2021-07-29,Lightning Overdrive,2021-06-03 00:00:00+00:00
481.44,OP16,2021-07-29,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.31,SDFC,2021-07-29,Freezing Chains,2021-02-18 00:00:00+00:00
810.62,ANGU,2021-07-30,Ancient Guardians,2021-05-07 00:00:00+00:00
1423.39,BLVO,2021-07-30,Blazing Vortex,2021-02-04 00:00:00+00:00
19.67,EGS1,2021-07-30,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
930.25,GEIM,2021-07-30,Genesis Impact,2020-12-18 00:00:00+00:00
1864.02,GFTP,2021-07-30,Ghosts From the Past,2021-04-16 00:00:00+00:00
110.08,KICO,2021-07-30,Kings Court,2021-07-08 00:00:00+00:00
1558.54,LIOV,2021-07-30,Lightning Overdrive,2021-06-03 00:00:00+00:00
480.38,OP16,2021-07-30,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.29,SDFC,2021-07-30,Freezing Chains,2021-02-18 00:00:00+00:00
805.63,ANGU,2021-07-31,Ancient Guardians,2021-05-07 00:00:00+00:00
1422.0,BLVO,2021-07-31,Blazing Vortex,2021-02-04 00:00:00+00:00
19.27,EGS1,2021-07-31,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
939.31,GEIM,2021-07-31,Genesis Impact,2020-12-18 00:00:00+00:00
1860.78,GFTP,2021-07-31,Ghosts From the Past,2021-04-16 00:00:00+00:00
113.82,KICO,2021-07-31,Kings Court,2021-07-08 00:00:00+00:00
1551.22,LIOV,2021-07-31,Lightning Overdrive,2021-06-03 00:00:00+00:00
481.44,OP16,2021-07-31,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.23,SDFC,2021-07-31,Freezing Chains,2021-02-18 00:00:00+00:00
805.0,ANGU,2021-08-01,Ancient Guardians,2021-05-07 00:00:00+00:00
1414.22,BLVO,2021-08-01,Blazing Vortex,2021-02-04 00:00:00+00:00
19.23,EGS1,2021-08-01,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
947.75,GEIM,2021-08-01,Genesis Impact,2020-12-18 00:00:00+00:00
1857.81,GFTP,2021-08-01,Ghosts From the Past,2021-04-16 00:00:00+00:00
109.13,KICO,2021-08-01,Kings Court,2021-07-08 00:00:00+00:00
1550.31,LIOV,2021-08-01,Lightning Overdrive,2021-06-03 00:00:00+00:00
484.53,OP16,2021-08-01,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.34,SDFC,2021-08-01,Freezing Chains,2021-02-18 00:00:00+00:00
805.53,ANGU,2021-08-02,Ancient Guardians,2021-05-07 00:00:00+00:00
1414.41,BLVO,2021-08-02,Blazing Vortex,2021-02-04 00:00:00+00:00
18.88,EGS1,2021-08-02,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
952.31,GEIM,2021-08-02,Genesis Impact,2020-12-18 00:00:00+00:00
1851.74,GFTP,2021-08-02,Ghosts From the Past,2021-04-16 00:00:00+00:00
104.52,KICO,2021-08-02,Kings Court,2021-07-08 00:00:00+00:00
1547.64,LIOV,2021-08-02,Lightning Overdrive,2021-06-03 00:00:00+00:00
484.24,OP16,2021-08-02,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.42,SDFC,2021-08-02,Freezing Chains,2021-02-18 00:00:00+00:00
799.91,ANGU,2021-08-03,Ancient Guardians,2021-05-07 00:00:00+00:00
1413.42,BLVO,2021-08-03,Blazing Vortex,2021-02-04 00:00:00+00:00
18.66,EGS1,2021-08-03,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
950.27,GEIM,2021-08-03,Genesis Impact,2020-12-18 00:00:00+00:00
1845.55,GFTP,2021-08-03,Ghosts From the Past,2021-04-16 00:00:00+00:00
103.67,KICO,2021-08-03,Kings Court,2021-07-08 00:00:00+00:00
1535.86,LIOV,2021-08-03,Lightning Overdrive,2021-06-03 00:00:00+00:00
480.24,OP16,2021-08-03,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.42,SDFC,2021-08-03,Freezing Chains,2021-02-18 00:00:00+00:00
797.41,ANGU,2021-08-04,Ancient Guardians,2021-05-07 00:00:00+00:00
1411.53,BLVO,2021-08-04,Blazing Vortex,2021-02-04 00:00:00+00:00
18.24,EGS1,2021-08-04,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
951.86,GEIM,2021-08-04,Genesis Impact,2020-12-18 00:00:00+00:00
1838.32,GFTP,2021-08-04,Ghosts From the Past,2021-04-16 00:00:00+00:00
96.87,KICO,2021-08-04,Kings Court,2021-07-08 00:00:00+00:00
1532.98,LIOV,2021-08-04,Lightning Overdrive,2021-06-03 00:00:00+00:00
478.16,OP16,2021-08-04,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.33,SDFC,2021-08-04,Freezing Chains,2021-02-18 00:00:00+00:00
795.83,ANGU,2021-08-05,Ancient Guardians,2021-05-07 00:00:00+00:00
1411.25,BLVO,2021-08-05,Blazing Vortex,2021-02-04 00:00:00+00:00
18.18,EGS1,2021-08-05,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
953.64,GEIM,2021-08-05,Genesis Impact,2020-12-18 00:00:00+00:00
1834.45,GFTP,2021-08-05,Ghosts From the Past,2021-04-16 00:00:00+00:00
95.78,KICO,2021-08-05,Kings Court,2021-07-08 00:00:00+00:00
1528.41,LIOV,2021-08-05,Lightning Overdrive,2021-06-03 00:00:00+00:00
472.81,OP16,2021-08-05,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.35,SDFC,2021-08-05,Freezing Chains,2021-02-18 00:00:00+00:00
790.36,ANGU,2021-08-06,Ancient Guardians,2021-05-07 00:00:00+00:00
1417.06,BLVO,2021-08-06,Blazing Vortex,2021-02-04 00:00:00+00:00
18.05,EGS1,2021-08-06,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
952.84,GEIM,2021-08-06,Genesis Impact,2020-12-18 00:00:00+00:00
1825.55,GFTP,2021-08-06,Ghosts From the Past,2021-04-16 00:00:00+00:00
97.08,KICO,2021-08-06,Kings Court,2021-07-08 00:00:00+00:00
1523.97,LIOV,2021-08-06,Lightning Overdrive,2021-06-03 00:00:00+00:00
465.96,OP16,2021-08-06,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.29,SDFC,2021-08-06,Freezing Chains,2021-02-18 00:00:00+00:00
789.75,ANGU,2021-08-07,Ancient Guardians,2021-05-07 00:00:00+00:00
1426.45,BLVO,2021-08-07,Blazing Vortex,2021-02-04 00:00:00+00:00
17.88,EGS1,2021-08-07,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
962.01,GEIM,2021-08-07,Genesis Impact,2020-12-18 00:00:00+00:00
1816.43,GFTP,2021-08-07,Ghosts From the Past,2021-04-16 00:00:00+00:00
97.89,KICO,2021-08-07,Kings Court,2021-07-08 00:00:00+00:00
1512.65,LIOV,2021-08-07,Lightning Overdrive,2021-06-03 00:00:00+00:00
457.84,OP16,2021-08-07,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
14.97,SDFC,2021-08-07,Freezing Chains,2021-02-18 00:00:00+00:00
786.16,ANGU,2021-08-08,Ancient Guardians,2021-05-07 00:00:00+00:00
1425.87,BLVO,2021-08-08,Blazing Vortex,2021-02-04 00:00:00+00:00
17.56,EGS1,2021-08-08,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
960.15,GEIM,2021-08-08,Genesis Impact,2020-12-18 00:00:00+00:00
1811.32,GFTP,2021-08-08,Ghosts From the Past,2021-04-16 00:00:00+00:00
97.07,KICO,2021-08-08,Kings Court,2021-07-08 00:00:00+00:00
1509.88,LIOV,2021-08-08,Lightning Overdrive,2021-06-03 00:00:00+00:00
453.85,OP16,2021-08-08,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
14.86,SDFC,2021-08-08,Freezing Chains,2021-02-18 00:00:00+00:00
784.96,ANGU,2021-08-09,Ancient Guardians,2021-05-07 00:00:00+00:00
1424.96,BLVO,2021-08-09,Blazing Vortex,2021-02-04 00:00:00+00:00
17.07,EGS1,2021-08-09,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
961.56,GEIM,2021-08-09,Genesis Impact,2020-12-18 00:00:00+00:00
1811.93,GFTP,2021-08-09,Ghosts From the Past,2021-04-16 00:00:00+00:00
95.67,KICO,2021-08-09,Kings Court,2021-07-08 00:00:00+00:00
1506.53,LIOV,2021-08-09,Lightning Overdrive,2021-06-03 00:00:00+00:00
450.36,OP16,2021-08-09,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
14.83,SDFC,2021-08-09,Freezing Chains,2021-02-18 00:00:00+00:00
786.26,ANGU,2021-08-10,Ancient Guardians,2021-05-07 00:00:00+00:00
1430.84,BLVO,2021-08-10,Blazing Vortex,2021-02-04 00:00:00+00:00
16.91,EGS1,2021-08-10,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
960.42,GEIM,2021-08-10,Genesis Impact,2020-12-18 00:00:00+00:00
1814.75,GFTP,2021-08-10,Ghosts From the Past,2021-04-16 00:00:00+00:00
91.79,KICO,2021-08-10,Kings Court,2021-07-08 00:00:00+00:00
1500.77,LIOV,2021-08-10,Lightning Overdrive,2021-06-03 00:00:00+00:00
446.65,OP16,2021-08-10,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
14.82,SDFC,2021-08-10,Freezing Chains,2021-02-18 00:00:00+00:00
785.52,ANGU,2021-08-11,Ancient Guardians,2021-05-07 00:00:00+00:00
1430.75,BLVO,2021-08-11,Blazing Vortex,2021-02-04 00:00:00+00:00
16.82,EGS1,2021-08-11,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
958.39,GEIM,2021-08-11,Genesis Impact,2020-12-18 00:00:00+00:00
1814.41,GFTP,2021-08-11,Ghosts From the Past,2021-04-16 00:00:00+00:00
89.73,KICO,2021-08-11,Kings Court,2021-07-08 00:00:00+00:00
1502.01,LIOV,2021-08-11,Lightning Overdrive,2021-06-03 00:00:00+00:00
446.21,OP16,2021-08-11,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
14.92,SDFC,2021-08-11,Freezing Chains,2021-02-18 00:00:00+00:00
785.22,ANGU,2021-08-12,Ancient Guardians,2021-05-07 00:00:00+00:00
1431.18,BLVO,2021-08-12,Blazing Vortex,2021-02-04 00:00:00+00:00
16.87,EGS1,2021-08-12,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
957.51,GEIM,2021-08-12,Genesis Impact,2020-12-18 00:00:00+00:00
1814.64,GFTP,2021-08-12,Ghosts From the Past,2021-04-16 00:00:00+00:00
88.45,KICO,2021-08-12,Kings Court,2021-07-08 00:00:00+00:00
1501.69,LIOV,2021-08-12,Lightning Overdrive,2021-06-03 00:00:00+00:00
440.38,OP16,2021-08-12,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.04,SDFC,2021-08-12,Freezing Chains,2021-02-18 00:00:00+00:00
784.71,ANGU,2021-08-13,Ancient Guardians,2021-05-07 00:00:00+00:00
1422.46,BLVO,2021-08-13,Blazing Vortex,2021-02-04 00:00:00+00:00
17.04,EGS1,2021-08-13,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
966.04,GEIM,2021-08-13,Genesis Impact,2020-12-18 00:00:00+00:00
1806.58,GFTP,2021-08-13,Ghosts From the Past,2021-04-16 00:00:00+00:00
89.1,KICO,2021-08-13,Kings Court,2021-07-08 00:00:00+00:00
1500.19,LIOV,2021-08-13,Lightning Overdrive,2021-06-03 00:00:00+00:00
431.93,OP16,2021-08-13,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.0,SDFC,2021-08-13,Freezing Chains,2021-02-18 00:00:00+00:00
784.21,ANGU,2021-08-14,Ancient Guardians,2021-05-07 00:00:00+00:00
1422.55,BLVO,2021-08-14,Blazing Vortex,2021-02-04 00:00:00+00:00
1660.59,DAMA,2021-08-14,Dawn of Majesty,2021-08-12 00:00:00+00:00
17.16,EGS1,2021-08-14,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
969.02,GEIM,2021-08-14,Genesis Impact,2020-12-18 00:00:00+00:00
1800.49,GFTP,2021-08-14,Ghosts From the Past,2021-04-16 00:00:00+00:00
2281.9,KICO,2021-08-14,Kings Court,2021-07-08 00:00:00+00:00
1496.9,LIOV,2021-08-14,Lightning Overdrive,2021-06-03 00:00:00+00:00
421.39,OP16,2021-08-14,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
14.93,SDFC,2021-08-14,Freezing Chains,2021-02-18 00:00:00+00:00
787.03,ANGU,2021-08-15,Ancient Guardians,2021-05-07 00:00:00+00:00
1424.74,BLVO,2021-08-15,Blazing Vortex,2021-02-04 00:00:00+00:00
1592.59,DAMA,2021-08-15,Dawn of Majesty,2021-08-12 00:00:00+00:00
17.49,EGS1,2021-08-15,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
973.66,GEIM,2021-08-15,Genesis Impact,2020-12-18 00:00:00+00:00
1786.11,GFTP,2021-08-15,Ghosts From the Past,2021-04-16 00:00:00+00:00
2272.11,KICO,2021-08-15,Kings Court,2021-07-08 00:00:00+00:00
1495.17,LIOV,2021-08-15,Lightning Overdrive,2021-06-03 00:00:00+00:00
420.25,OP16,2021-08-15,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
14.95,SDFC,2021-08-15,Freezing Chains,2021-02-18 00:00:00+00:00
786.76,ANGU,2021-08-16,Ancient Guardians,2021-05-07 00:00:00+00:00
1422.23,BLVO,2021-08-16,Blazing Vortex,2021-02-04 00:00:00+00:00
1484.06,DAMA,2021-08-16,Dawn of Majesty,2021-08-12 00:00:00+00:00
17.43,EGS1,2021-08-16,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
977.92,GEIM,2021-08-16,Genesis Impact,2020-12-18 00:00:00+00:00
1773.02,GFTP,2021-08-16,Ghosts From the Past,2021-04-16 00:00:00+00:00
2267.32,KICO,2021-08-16,Kings Court,2021-07-08 00:00:00+00:00
1484.39,LIOV,2021-08-16,Lightning Overdrive,2021-06-03 00:00:00+00:00
417.92,OP16,2021-08-16,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.07,SDFC,2021-08-16,Freezing Chains,2021-02-18 00:00:00+00:00
786.32,ANGU,2021-08-17,Ancient Guardians,2021-05-07 00:00:00+00:00
1419.18,BLVO,2021-08-17,Blazing Vortex,2021-02-04 00:00:00+00:00
1634.63,DAMA,2021-08-17,Dawn of Majesty,2021-08-12 00:00:00+00:00
17.43,EGS1,2021-08-17,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
976.58,GEIM,2021-08-17,Genesis Impact,2020-12-18 00:00:00+00:00
1752.29,GFTP,2021-08-17,Ghosts From the Past,2021-04-16 00:00:00+00:00
2238.3,KICO,2021-08-17,Kings Court,2021-07-08 00:00:00+00:00
1489.59,LIOV,2021-08-17,Lightning Overdrive,2021-06-03 00:00:00+00:00
415.09,OP16,2021-08-17,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.17,SDFC,2021-08-17,Freezing Chains,2021-02-18 00:00:00+00:00
782.7,ANGU,2021-08-18,Ancient Guardians,2021-05-07 00:00:00+00:00
1423.17,BLVO,2021-08-18,Blazing Vortex,2021-02-04 00:00:00+00:00
1633.34,DAMA,2021-08-18,Dawn of Majesty,2021-08-12 00:00:00+00:00
17.49,EGS1,2021-08-18,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
974.94,GEIM,2021-08-18,Genesis Impact,2020-12-18 00:00:00+00:00
1751.83,GFTP,2021-08-18,Ghosts From the Past,2021-04-16 00:00:00+00:00
2230.74,KICO,2021-08-18,Kings Court,2021-07-08 00:00:00+00:00
1493.34,LIOV,2021-08-18,Lightning Overdrive,2021-06-03 00:00:00+00:00
412.7,OP16,2021-08-18,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.2,SDFC,2021-08-18,Freezing Chains,2021-02-18 00:00:00+00:00
777.64,ANGU,2021-08-19,Ancient Guardians,2021-05-07 00:00:00+00:00
1416.7,BLVO,2021-08-19,Blazing Vortex,2021-02-04 00:00:00+00:00
1671.88,DAMA,2021-08-19,Dawn of Majesty,2021-08-12 00:00:00+00:00
17.7,EGS1,2021-08-19,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
972.03,GEIM,2021-08-19,Genesis Impact,2020-12-18 00:00:00+00:00
1749.54,GFTP,2021-08-19,Ghosts From the Past,2021-04-16 00:00:00+00:00
2228.39,KICO,2021-08-19,Kings Court,2021-07-08 00:00:00+00:00
1484.63,LIOV,2021-08-19,Lightning Overdrive,2021-06-03 00:00:00+00:00
409.53,OP16,2021-08-19,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.18,SDFC,2021-08-19,Freezing Chains,2021-02-18 00:00:00+00:00
772.53,ANGU,2021-08-20,Ancient Guardians,2021-05-07 00:00:00+00:00
1416.92,BLVO,2021-08-20,Blazing Vortex,2021-02-04 00:00:00+00:00
1670.26,DAMA,2021-08-20,Dawn of Majesty,2021-08-12 00:00:00+00:00
17.37,EGS1,2021-08-20,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
978.74,GEIM,2021-08-20,Genesis Impact,2020-12-18 00:00:00+00:00
1747.85,GFTP,2021-08-20,Ghosts From the Past,2021-04-16 00:00:00+00:00
2218.79,KICO,2021-08-20,Kings Court,2021-07-08 00:00:00+00:00
1487.49,LIOV,2021-08-20,Lightning Overdrive,2021-06-03 00:00:00+00:00
405.75,OP16,2021-08-20,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.24,SDFC,2021-08-20,Freezing Chains,2021-02-18 00:00:00+00:00
767.59,ANGU,2021-08-21,Ancient Guardians,2021-05-07 00:00:00+00:00
1418.93,BLVO,2021-08-21,Blazing Vortex,2021-02-04 00:00:00+00:00
1633.54,DAMA,2021-08-21,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.82,EGS1,2021-08-21,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
977.19,GEIM,2021-08-21,Genesis Impact,2020-12-18 00:00:00+00:00
1726.73,GFTP,2021-08-21,Ghosts From the Past,2021-04-16 00:00:00+00:00
2214.81,KICO,2021-08-21,Kings Court,2021-07-08 00:00:00+00:00
1485.75,LIOV,2021-08-21,Lightning Overdrive,2021-06-03 00:00:00+00:00
402.11,OP16,2021-08-21,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.19,SDFC,2021-08-21,Freezing Chains,2021-02-18 00:00:00+00:00
763.61,ANGU,2021-08-22,Ancient Guardians,2021-05-07 00:00:00+00:00
1422.42,BLVO,2021-08-22,Blazing Vortex,2021-02-04 00:00:00+00:00
1623.48,DAMA,2021-08-22,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.68,EGS1,2021-08-22,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
974.57,GEIM,2021-08-22,Genesis Impact,2020-12-18 00:00:00+00:00
1726.93,GFTP,2021-08-22,Ghosts From the Past,2021-04-16 00:00:00+00:00
2208.44,KICO,2021-08-22,Kings Court,2021-07-08 00:00:00+00:00
1485.53,LIOV,2021-08-22,Lightning Overdrive,2021-06-03 00:00:00+00:00
407.83,OP16,2021-08-22,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.14,SDFC,2021-08-22,Freezing Chains,2021-02-18 00:00:00+00:00
761.29,ANGU,2021-08-23,Ancient Guardians,2021-05-07 00:00:00+00:00
1420.14,BLVO,2021-08-23,Blazing Vortex,2021-02-04 00:00:00+00:00
1626.69,DAMA,2021-08-23,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.75,EGS1,2021-08-23,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
974.3,GEIM,2021-08-23,Genesis Impact,2020-12-18 00:00:00+00:00
1725.55,GFTP,2021-08-23,Ghosts From the Past,2021-04-16 00:00:00+00:00
2176.62,KICO,2021-08-23,Kings Court,2021-07-08 00:00:00+00:00
1482.91,LIOV,2021-08-23,Lightning Overdrive,2021-06-03 00:00:00+00:00
407.79,OP16,2021-08-23,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.22,SDFC,2021-08-23,Freezing Chains,2021-02-18 00:00:00+00:00
761.61,ANGU,2021-08-24,Ancient Guardians,2021-05-07 00:00:00+00:00
1418.14,BLVO,2021-08-24,Blazing Vortex,2021-02-04 00:00:00+00:00
1624.6,DAMA,2021-08-24,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.82,EGS1,2021-08-24,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
974.95,GEIM,2021-08-24,Genesis Impact,2020-12-18 00:00:00+00:00
1718.37,GFTP,2021-08-24,Ghosts From the Past,2021-04-16 00:00:00+00:00
2169.79,KICO,2021-08-24,Kings Court,2021-07-08 00:00:00+00:00
1480.06,LIOV,2021-08-24,Lightning Overdrive,2021-06-03 00:00:00+00:00
406.45,OP16,2021-08-24,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.37,SDFC,2021-08-24,Freezing Chains,2021-02-18 00:00:00+00:00
757.94,ANGU,2021-08-25,Ancient Guardians,2021-05-07 00:00:00+00:00
1421.05,BLVO,2021-08-25,Blazing Vortex,2021-02-04 00:00:00+00:00
1624.83,DAMA,2021-08-25,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.69,EGS1,2021-08-25,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
978.68,GEIM,2021-08-25,Genesis Impact,2020-12-18 00:00:00+00:00
1715.94,GFTP,2021-08-25,Ghosts From the Past,2021-04-16 00:00:00+00:00
2131.6,KICO,2021-08-25,Kings Court,2021-07-08 00:00:00+00:00
1476.73,LIOV,2021-08-25,Lightning Overdrive,2021-06-03 00:00:00+00:00
405.87,OP16,2021-08-25,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.34,SDFC,2021-08-25,Freezing Chains,2021-02-18 00:00:00+00:00
757.36,ANGU,2021-08-26,Ancient Guardians,2021-05-07 00:00:00+00:00
1419.95,BLVO,2021-08-26,Blazing Vortex,2021-02-04 00:00:00+00:00
1617.0,DAMA,2021-08-26,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.82,EGS1,2021-08-26,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
976.03,GEIM,2021-08-26,Genesis Impact,2020-12-18 00:00:00+00:00
1713.86,GFTP,2021-08-26,Ghosts From the Past,2021-04-16 00:00:00+00:00
2125.09,KICO,2021-08-26,Kings Court,2021-07-08 00:00:00+00:00
1479.2,LIOV,2021-08-26,Lightning Overdrive,2021-06-03 00:00:00+00:00
405.55,OP16,2021-08-26,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
15.15,SDFC,2021-08-26,Freezing Chains,2021-02-18 00:00:00+00:00
757.86,ANGU,2021-08-27,Ancient Guardians,2021-05-07 00:00:00+00:00
1415.55,BLVO,2021-08-27,Blazing Vortex,2021-02-04 00:00:00+00:00
1606.82,DAMA,2021-08-27,Dawn of Majesty,2021-08-12 00:00:00+00:00
