date,difference,first_date,first_price,high,last_date,last_price,low,market,mid,name,number,p_change,period,product_id,set_name,sub_type,tcg_product_id,updated_at
2023-08-14 11:22:53.384260,2.67,2023-04-03 00:00:00.000000,4.05,33.99,2023-10-01 00:00:00.000000,6.72,6.99,7.52,8.0,"Gameciel, the Sea Turtle Kaiju",DOCS-EN088,0.39732142857142855,180,23788,Dimension of Chaos,Unlimited,107725,2015-11-06 00:00:00+00:00
2023-08-08 11:11:32.615510,1.51,2023-04-03 00:00:00.000000,3.68,19.99,2023-10-01 00:00:00.000000,5.19,2.45,5.13,4.94,"Graff, Malebranche of the Burning Abyss",AP08-EN007,0.2909441233140655,180,7582,Astral Pack Eight,Unlimited,107524,2015-10-23 00:00:00+00:00
2023-05-17 11:31:17.627632,2.03,2023-04-03 00:00:00.000000,2.75,12.95,2023-10-01 00:00:00.000000,4.78,8.95,10.47,10.35,Superheavy Samurai Scales,MP15-EN133,0.4246861924686193,180,24939,2015 Mega-Tins Mega Pack,1st Edition,105285,2015-09-18 00:00:00+00:00
2023-05-17 11:14:24.882246,3.64,2023-04-03 00:00:00.000000,3.6,19.99,2023-10-01 00:00:00.000000,7.24,1.85,3.02,3.45,"Chiwen, Light of the Yang Zing",MP15-EN087,0.5027624309392266,180,9808,2015 Mega-Tins Mega Pack,1st Edition,105225,2015-09-18 00:00:00+00:00
2023-09-13 14:58:27.213343,1.59,2023-04-03 00:00:00.000000,4.27,15.0,2023-10-01 00:00:00.000000,5.86,2.5,5.08,6.3,Jet Synchron,SDSE-EN001,0.2713310580204778,180,6706,Synchron Extreme,1st Edition,103907,2015-08-27 00:00:00+00:00
2023-08-05 11:16:49.738349,1.91,2023-04-03 00:00:00.000000,4.76,15.05,2023-10-01 00:00:00.000000,6.67,4.0,5.04,5.67,Cards of the Red Stone,CORE-EN060,0.2863568215892054,180,18564,Clash of Rebellions,Unlimited,102479,2015-08-17 00:00:00+00:00
2023-08-06 11:12:47.855823,2.26,2023-04-03 00:00:00.000000,4.875,14.0,2023-10-01 00:00:00.000000,7.135,5.88,6.43,7.33,Aromage Jasmine,CORE-EN034,0.31674842326559216,180,13678,Clash of Rebellions,Unlimited,102448,2015-08-17 00:00:00+00:00
2023-04-21 11:18:18.436796,2.35,2023-04-03 00:00:00.000000,1.785,19.0,2023-10-01 00:00:00.000000,4.135,8.5,8.29,9.0,Santa Claws,PGL2-EN021,0.5683192261185006,180,12962,Premium Gold: Return of the Bling,1st Edition,96988,2015-03-19 00:00:00+00:00
2023-07-26 11:15:11.002633,1.73,2023-04-03 00:00:00.000000,1.84,10.0,2023-10-01 00:00:00.000000,3.57,0.99,3.71,3.08,Superheavy Samurai Big Benkei,AP06-EN007,0.484593837535014,180,7545,Astral Pack Six,Unlimited,95444,2014-12-12 00:00:00+00:00
2023-05-14 11:22:23.652962,1.79,2023-04-03 00:00:00.000000,5.23,14.98,2023-10-01 00:00:00.000000,7.02,3.99,8.1,6.5,Book of Moon,NKRT-EN027,0.254985754985755,180,19320,Noble Knights of the Round Table Box Set,Limited,95012,2014-11-20 00:00:00+00:00
2023-05-07 11:12:59.498347,1.725,2023-04-03 00:00:00.000000,3.96,7.95,2023-10-01 00:00:00.000000,5.685,2.1,3.53,4.37,"Jiaotu, Darkness of the Yang Zing",NECH-EN032,0.3034300791556728,180,9553,The New Challengers,Unlimited,94548,2014-11-07 00:00:00+00:00
2023-10-01 11:20:25.520447,1.59,2023-04-03 00:00:00.000000,2.34,32.0,2023-10-01 00:00:00.000000,3.93,2.34,3.93,3.06,Vulcan the Divine,LC5D-EN249,0.40458015267175573,180,11698,Legendary Collection 5D's Mega Pack,1st Edition,94085,2014-10-23 00:00:00+00:00
2023-05-15 11:12:09.586969,1.87,2023-04-03 00:00:00.000000,2.2,6.49,2023-10-01 00:00:00.000000,4.07,1.5,2.75,2.99,Goyo Guardian,LC5D-EN231,0.4594594594594595,180,7966,Legendary Collection 5D's Mega Pack,1st Edition,94066,2014-10-23 00:00:00+00:00
2023-05-30 11:04:09.838745,2.62,2023-04-03 00:00:00.000000,1.48,15.99,2023-10-01 00:00:00.000000,4.1,1.48,2.42,3.99,Power Tool Dragon,LC5D-EN236,0.6390243902439025,180,1285,Legendary Collection 5D's Mega Pack,1st Edition,94071,2014-10-23 00:00:00+00:00
2023-06-04 11:27:36.565502,1.74,2023-04-03 00:00:00.000000,2.03,12.95,2023-10-01 00:00:00.000000,3.77,3.95,3.85,7.19,Trap Eater,LC5D-EN058,0.46153846153846156,180,28256,Legendary Collection 5D's Mega Pack,1st Edition,93892,2014-10-23 00:00:00+00:00
2023-07-10 11:18:59.015917,2.615,2023-04-03 00:00:00.000000,2.39,8.0,2023-10-01 00:00:00.000000,5.005,5.95,6.26,7.08,Shared Ride,MP14-EN231,0.5224775224775224,180,18961,2014 Mega-Tins Mega Pack,Unlimited,92780,2014-08-29 00:00:00+00:00
2023-04-21 11:14:56.612294,9.345,2023-04-03 00:00:00.000000,3.385,17.9,2023-10-01 00:00:00.000000,12.73,1.85,3.14,5.0,"Chiwen, Light of the Yang Zing",DUEA-EN032,0.7340926944226237,180,9408,Duelist Alliance,1st Edition,92356,2014-08-15 00:00:00+00:00
2023-04-05 11:14:36.883080,8.67,2023-04-03 00:00:00.000000,6.64,11.41,2023-10-01 00:00:00.000000,15.31,4.2,5.5,7.04,"Saffira, Queen of Dragons (UTR)",DUEA-EN050,0.56629653821032,180,11847,Duelist Alliance,Unlimited,92380,2014-08-15 00:00:00+00:00
2023-06-08 11:28:55.988691,10.22,2023-04-03 00:00:00.000000,4.74,19.99,2023-10-01 00:00:00.000000,14.96,17.0,5.91,18.37,Soul Hunter,AP07-EN021,0.6831550802139037,180,28322,Astral Pack Seven,Unlimited,99935,2014-06-05 00:00:00+00:00
2023-10-01 11:21:03.625887,2.165,2023-04-03 00:00:00.000000,2.38,12.89,2023-10-01 00:00:00.000000,4.545,8.79,4.07,11.29,Caius the Shadow Monarch,PGLD-EN066,0.47634763476347636,180,12704,Premium Gold,Unlimited,81698,2014-03-27 00:00:00+00:00
2023-05-23 11:11:59.280679,3.53,2023-04-03 00:00:00.000000,6.18,30.0,2023-10-01 00:00:00.000000,9.71,6.5,8.56,9.0,Consecrated Light,AP04-EN006,0.3635427394438723,180,8690,Astral Pack Four,Unlimited,79461,2014-02-07 00:00:00+00:00
2023-04-29 11:22:12.522761,3.595,2023-04-03 00:00:00.000000,4.915,35.0,2023-10-01 00:00:00.000000,8.51,3.0,6.67,10.99,Shared Ride,LVAL-EN070,0.42244418331374856,180,18929,Legacy of the Valiant,1st Edition,79038,2014-01-24 00:00:00+00:00
2023-04-24 11:22:29.633367,1.74,2023-04-03 00:00:00.000000,4.57,10.79,2023-10-01 00:00:00.000000,6.31,5.48,4.36,7.51,Rank-Up-Magic Astral Force (UTR),LVAL-EN059,0.2757527733755943,180,19067,Legacy of the Valiant,Unlimited,79197,2014-01-24 00:00:00+00:00
2023-04-29 11:13:57.270292,1.7,2023-04-03 00:00:00.000000,6.73,20.0,2023-10-01 00:00:00.000000,8.43,5.7,7.26,8.78,Number 47: Nightmare Shark,YZ04-EN001,0.20166073546856464,180,9790,Yu-Gi-Oh! ZEXALVolume 4 promotional card,Limited,77973,2014-01-07 00:00:00+00:00
2023-08-07 11:14:42.341672,2.9,2023-04-03 00:00:00.000000,1.52,19.98,2023-10-01 00:00:00.000000,4.42,2.99,5.69,6.73,Sabersaurus,LCJW-EN143,0.6561085972850679,180,13902,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71687,2013-10-10 00:00:00+00:00
2023-08-03 11:16:54.396059,2.65,2023-04-03 00:00:00.000000,5.46,30.0,2023-10-01 00:00:00.000000,8.11,5.18,7.23,8.98,Gravekeeper's Spy,LCJW-EN255,0.32675709001233044,180,13676,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71793,2013-10-10 00:00:00+00:00
2023-08-03 11:08:12.536822,3.03,2023-04-03 00:00:00.000000,4.44,14.98,2023-10-01 00:00:00.000000,7.47,5.61,6.88,7.51,Megazowler,LCJW-EN147,0.40562248995983935,180,4049,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71691,2013-10-10 00:00:00+00:00
2023-08-03 11:08:10.070539,4.34,2023-04-03 00:00:00.000000,4.74,24.98,2023-10-01 00:00:00.000000,9.08,8.06,8.67,8.85,Sword Arm of Dragon,LCJW-EN146,0.4779735682819383,180,4012,Legendary Collection 4: Joey's World Mega Pack,1st Edition,71690,2013-10-10 00:00:00+00:00
2023-09-15 10:12:13.014919,1.51,2023-04-03 00:00:00.000000,2.91,15.0,2023-10-01 00:00:00.000000,4.42,2.63,4.06,5.0,"Tempest, Dragon Ruler of Storms",CT10-EN004,0.3416289592760181,180,11003,2013 Collectible Tins Wave 2,Limited,77325,2013-08-29 00:00:00+00:00
2023-08-18 11:15:15.579103,1.65,2023-04-03 00:00:00.000000,2.71,9.99,2023-10-01 00:00:00.000000,4.36,1.79,2.97,3.05,"Redox, Dragon Ruler of Boulders",CT10-EN003,0.37844036697247707,180,13204,2013 Collectible Tins Wave 2,Limited,77326,2013-08-29 00:00:00+00:00
2023-05-11 11:11:33.943257,1.895,2023-04-03 00:00:00.000000,1.19,5.99,2023-10-01 00:00:00.000000,3.085,1.0,1.06,2.0,Fire King Avatar Yaksha,JOTL-EN095,0.6142625607779578,180,7615,Judgment of the Light,Unlimited,70893,2013-08-09 00:00:00+00:00
2023-05-04 11:16:12.107683,1.875,2023-04-03 00:00:00.000000,1.73,19.98,2023-10-01 00:00:00.000000,3.605,1.25,1.82,3.38,Number 49: Fortune Tune,NUMH-EN029,0.5201109570041609,180,13653,Number Hunters,1st Edition,70012,2013-07-11 00:00:00+00:00
2023-04-19 11:16:12.825885,9.31,2023-04-03 00:00:00.000000,6.975,40.0,2023-10-01 00:00:00.000000,16.285,40.0,10.07,40.0,Number C105: Battlin' Boxer Comet Cestus (UTR),LTGY-EN052,0.5716917408658274,180,12113,Lord of the Tachyon Galaxy,Unlimited,68187,2013-05-17 00:00:00+00:00
2023-07-22 11:09:47.255868,1.635,2023-04-03 00:00:00.000000,1.95,18.72,2023-10-01 00:00:00.000000,3.585,2.5,5.46,5.78,Constellar Sheratan,HA07-EN005,0.4560669456066946,180,7351,Hidden Arsenal 7: Knight of Stars,Unlimited,68037,2013-04-26 00:00:00+00:00
2023-06-02 11:19:45.971469,5.33,2023-04-03 00:00:00.000000,5.45,19.99,2023-10-01 00:00:00.000000,10.78,6.75,8.76,9.0,Gemini Spark,AP02-EN011,0.49443413729128016,180,17603,Astral Pack Two,Unlimited,78022,2013-04-19 00:00:00+00:00
2023-06-03 11:09:17.058803,2.06,2023-04-03 00:00:00.000000,3.7,18.0,2023-10-01 00:00:00.000000,5.76,4.5,7.8,6.71,Atlantean Heavy Infantry,AP02-EN006,0.3576388888888889,180,6928,Astral Pack Two,Unlimited,78017,2013-04-19 00:00:00+00:00
2023-08-15 11:14:02.888641,4.34,2023-04-03 00:00:00.000000,2.5,41.15,2023-10-01 00:00:00.000000,6.84,2.24,3.08,3.5,Galaxy-Eyes Photon Dragon,SP13-EN008,0.6345029239766082,180,12297,Star Pack 2013,Unlimited,77534,2013-02-22 00:00:00+00:00
2023-09-30 11:13:12.696300,1.96,2023-04-03 00:00:00.000000,1.095,3.99,2023-10-01 00:00:00.000000,3.055,1.98,3.43,3.0,Puny Penguin,ABYR-EN037,0.6415711947626841,180,3311,Abyss Rising,Unlimited,67230,2012-11-09 00:00:00+00:00
2023-04-08 11:07:58.446494,5.82,2023-04-03 00:00:00.000000,6.15,15.0,2023-10-01 00:00:00.000000,11.97,7.57,6.47,8.5,Constellar Sheratan,DT07-EN018,0.48621553884711777,180,5469,Duel Terminal 7,Limited,81549,2012-09-28 00:00:00+00:00
2023-04-12 11:06:59.380592,1.66,2023-04-03 00:00:00.000000,2.51,19.99,2023-10-01 00:00:00.000000,4.17,2.99,2.66,5.0,Infernity Archfiend,DT07-EN060,0.3980815347721823,180,3100,Duel Terminal 7,Limited,81592,2012-09-28 00:00:00+00:00
2023-05-28 11:13:58.410710,1.52,2023-04-03 00:00:00.000000,6.485,25.0,2023-10-01 00:00:00.000000,8.005,7.2,8.11,8.6,Two-Headed King Rex,LCYW-EN158,0.18988132417239226,180,11494,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,66958,2012-09-27 00:00:00+00:00
2023-05-28 11:12:56.623244,7.365,2023-04-03 00:00:00.000000,4.715,24.0,2023-10-01 00:00:00.000000,12.08,8.99,9.2,14.01,Gazelle the King of Mythical Beasts,LCYW-EN011,0.6096854304635762,180,10303,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,66811,2012-09-27 00:00:00+00:00
2023-05-28 11:12:28.360788,2.65,2023-04-03 00:00:00.000000,3.885,9.44,2023-10-01 00:00:00.000000,6.535,6.99,6.25,8.14,Gravekeeper's Descendant,LCYW-EN192,0.4055087987758225,180,9725,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,66992,2012-09-27 00:00:00+00:00
2023-05-27 11:18:48.953670,2.62,2023-04-03 00:00:00.000000,3.255,32.99,2023-10-01 00:00:00.000000,5.875,3.47,4.7,3.64,Multiply,LCYW-EN086,0.4459574468085106,180,18097,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,66886,2012-09-27 00:00:00+00:00
2023-05-27 11:16:15.588828,1.62,2023-04-03 00:00:00.000000,3.7,29.98,2023-10-01 00:00:00.000000,5.32,1.48,7.33,2.99,Level Limit - Area B,LCYW-EN279,0.30451127819548873,180,14994,Legendary Collection 3: Yugi's World Mega Pack,1st Edition,67079,2012-09-27 00:00:00+00:00
2023-04-12 11:29:05.051616,1.67,2023-04-03 00:00:00.000000,2.375,9.99,2023-10-01 00:00:00.000000,4.045,2.01,2.7,5.99,Caius the Shadow Monarch,BP01-EN018,0.41285537700865266,180,25174,Battle Pack: Epic Dawn,1st Edition,59142,2012-05-24 00:00:00+00:00
2023-04-09 11:21:10.099833,3.0,2023-04-03 00:00:00.000000,3.295,9.5,2023-10-01 00:00:00.000000,6.295,3.96,3.11,4.4,Raigeki,BP01-EN032,0.4765687053216839,180,19121,Battle Pack: Epic Dawn,Unlimited,69683,2012-05-24 00:00:00+00:00
2023-04-09 11:21:10.847291,1.525,2023-04-03 00:00:00.000000,3.095,6.99,2023-10-01 00:00:00.000000,4.62,1.82,4.08,3.99,Heavy Storm,BP01-EN038,0.3300865800865801,180,19134,Battle Pack: Epic Dawn,Unlimited,69689,2012-05-24 00:00:00+00:00
2023-05-03 11:41:15.766961,1.725,2023-04-03 00:00:00.000000,1.51,4.72,2023-10-01 00:00:00.000000,3.235,0.99,1.76,2.63,Obelisk the Tormentor,BP01-EN021,0.5332302936630603,180,12469,Battle Pack: Epic Dawn,Unlimited,69672,2012-05-24 00:00:00+00:00
2023-10-01 11:20:20.069163,1.665,2023-04-03 00:00:00.000000,6.69,49.99,2023-10-01 00:00:00.000000,8.355,8.78,11.44,18.46,Cardcar D,GAOV-EN006,0.1992818671454219,180,11464,Galactic Overlord,1st Edition,59004,2012-05-08 00:00:00+00:00
2023-09-26 10:22:16.956713,2.345,2023-04-03 00:00:00.000000,6.545,13.77,2023-10-01 00:00:00.000000,8.89,5.0,7.53,8.6,Evil HERO Malicious Edge,LCGX-EN029,0.2637795275590551,180,26048,Legendary Collection 2: The Duel Academy Years Mega Pack,Unlimited,56858,2011-10-04 00:00:00+00:00
2023-05-26 11:15:38.485688,6.335,2023-04-03 00:00:00.000000,6.72,35.0,2023-10-01 00:00:00.000000,13.055,23.95,6.02,25.15,Wind-Up Zenmaister (UTR),GENF-EN042,0.48525469168900803,180,12150,Generation Force,Unlimited,58397,2011-08-16 00:00:00+00:00
2023-05-03 11:42:02.216670,1.52,2023-04-03 00:00:00.000000,6.11,14.98,2023-10-01 00:00:00.000000,7.63,8.0,6.11,8.44,Chaos Sorcerer,GLD4-EN012,0.19921363040629095,180,12756,Gold Series 4: Pyramids Edition,Limited,47565,2011-06-22 00:00:00+00:00
2023-08-09 11:15:54.402373,1.98,2023-04-03 00:00:00.000000,3.77,7.75,2023-10-01 00:00:00.000000,5.75,4.24,5.0,6.44,My Body as a Shield,DT05-EN041,0.3443478260869565,180,14381,Duel Terminal 5,Limited,81372,2011-05-29 00:00:00+00:00
2023-10-01 11:19:09.457889,2.16,2023-09-23 00:00:00.000000,10.41,39.99,2023-10-01 00:00:00.000000,12.57,12.01,12.57,15.99,Tyrant Red Dragon Archfiend,DPDG-EN030,0.1718377088305489,7,9568,Duelist Pack: Dimensional Guardians,1st Edition,131770,2017-05-26 00:00:00+00:00
2023-09-30 11:11:30.996220,3.99,2023-09-23 00:00:00.000000,10.4,20.0,2023-10-01 00:00:00.000000,14.39,15.7,14.04,18.48,Coach King Giantrainer,OP04-EN024,0.2772758860319666,7,769,OTS Tournament Pack 4,Unlimited,130008,2017-04-07 00:00:00+00:00
2023-09-25 10:10:58.567977,2.11,2023-09-23 00:00:00.000000,10.96,27.99,2023-10-01 00:00:00.000000,13.07,11.08,11.18,13.35,Tyrant Red Dragon Archfiend,TDIL-EN050,0.16143840856924255,7,9453,The Dark Illusion,1st Edition,121307,2016-08-05 00:00:00+00:00
2023-09-26 10:11:51.160361,2.67,2023-09-23 00:00:00.000000,9.14,17.89,2023-10-01 00:00:00.000000,11.81,11.02,10.09,13.99,Hot Red Dragon Archfiend Bane,HSRD-EN042,0.2260795935647756,7,11219,High-Speed Riders,1st Edition,106039,2015-10-01 00:00:00+00:00
2023-09-18 10:24:35.338687,3.29,2023-09-13 00:00:00.000000,12.85,130.0,2023-10-01 00:00:00.000000,16.14,12.0,13.5,21.94,Forbidden Droplet,BROL-EN090,0.20384138785625774,30,308679,Brothers of Legend,1st Edition,256381,2021-12-03 00:00:00+00:00
2023-09-29 11:12:12.191959,5.71,2023-09-13 00:00:00.000000,11.74,99.99,2023-10-01 00:00:00.000000,17.45,16.16,17.16,24.6,Diviner of the Herald,LIOV-EN000,0.3272206303724928,30,29752,Lightning Overdrive,1st Edition,239453,2021-06-03 00:00:00+00:00
2023-09-28 10:23:19.957632,3.79,2023-09-13 00:00:00.000000,9.66,50.01,2023-10-01 00:00:00.000000,13.45,10.79,14.68,15.98,Drytron Nova,GEIM-EN033,0.28178438661710037,30,29080,Genesis Impact,1st Edition,228668,2020-12-18 00:00:00+00:00
2023-09-27 10:26:16.318574,3.82,2023-09-13 00:00:00.000000,14.09,99.99,2023-10-01 00:00:00.000000,17.91,10.43,16.82,17.3,Blue-Eyes White Dragon,MAGO-EN001,0.21328866554997208,30,28646,Maximum Gold,1st Edition,227414,2020-11-12 00:00:00+00:00
2023-09-13 15:07:31.052892,2.13,2023-09-13 00:00:00.000000,13.03,50.0,2023-10-01 00:00:00.000000,15.16,13.75,13.03,17.99,Ghost Mourner & Moonlit Chill,ETCO-EN036,0.14050131926121373,30,13295,Eternity Code,1st Edition,213346,2020-04-30 00:00:00+00:00
2023-10-01 11:21:28.275002,2.22,2023-09-13 00:00:00.000000,11.01,19.98,2023-10-01 00:00:00.000000,13.23,13.47,10.35,15.43,"Sauravis, the Ancient and Ascended",INOV-EN037,0.16780045351473924,30,13428,Invasion: Vengeance,Unlimited,124735,2016-11-03 00:00:00+00:00
2023-09-18 10:11:42.536379,6.705,2023-09-13 00:00:00.000000,11.255,99.99,2023-10-01 00:00:00.000000,17.96,33.99,23.06,39.95,Infernoid Tierra (UTR),CORE-EN049,0.3733296213808463,30,12052,Clash of Rebellions,1st Edition,102464,2015-08-17 00:00:00+00:00
2023-09-21 10:13:44.558866,9.72,2023-09-13 00:00:00.000000,12.175,24.9,2023-10-01 00:00:00.000000,21.895,24.0,11.49,24.0,Infernoid Onuncu (UTR),SECE-EN019,0.4439369719113953,30,12219,Secrets of Eternity,Unlimited,95481,2015-01-16 00:00:00+00:00
2023-09-19 10:06:42.582211,2.77,2023-09-13 00:00:00.000000,8.43,35.0,2023-09-27 00:00:00.000000,11.2,35.0,11.2,35.0,Curtain of the Dark Ones,AP03-EN014,0.24732142857142858,30,4113,Astral Pack Three,Unlimited,78051,2013-09-13 00:00:00+00:00
2023-07-13 11:33:19.255742,23.99,2023-07-02 00:00:00.000000,9.54,84.99,2023-10-01 00:00:00.000000,33.53,8.0,9.04,12.0,Guardian Chimera,BACH-EN040,0.7154786758127051,90,308725,Battle of Chaos,1st Edition,262300,2022-02-11 00:00:00+00:00
2023-07-02 11:27:55.095481,2.49,2023-07-02 00:00:00.000000,7.21,30.0,2023-10-01 00:00:00.000000,9.7,4.47,7.21,8.21,Chamber Dragonmaid,MGED-EN022,0.256701030927835,90,30697,Maximum Gold: El Dorado,1st Edition,253929,2021-11-19 00:00:00+00:00
2023-08-19 11:24:33.623297,2.0,2023-07-02 00:00:00.000000,9.26,125.0,2023-10-01 00:00:00.000000,11.26,6.0,7.26,8.26,Crossout Designator,MP21-EN258,0.17761989342806395,90,30180,2021 Tin of Ancient Battles,1st Edition,248912,2021-09-16 00:00:00+00:00
2023-08-19 11:24:36.017529,4.31,2023-07-02 00:00:00.000000,12.65,59.94,2023-10-01 00:00:00.000000,16.96,11.91,12.69,15.12,Divine Arsenal AA-ZEUS - Sky Thunder,MP21-EN195,0.25412735849056606,90,30239,2021 Tin of Ancient Battles,1st Edition,248973,2021-09-16 00:00:00+00:00
2023-07-08 11:25:25.507265,3.67,2023-07-02 00:00:00.000000,10.44,175.0,2023-10-01 00:00:00.000000,14.11,6.66,9.39,11.7,Underworld Goddess of the Closed World,BLVO-EN050,0.260099220411056,90,29410,Blazing Vortex,1st Edition,231363,2021-02-04 00:00:00+00:00
2023-09-26 10:24:21.850578,4.28,2023-07-02 00:00:00.000000,9.35,27.99,2023-10-01 00:00:00.000000,13.63,12.7,12.79,17.8,Nobleman of Crossout (Secret),SBCB-EN138,0.31401320616287604,90,28988,Speed Duel: Battle City Box,1st Edition,228064,2020-12-11 00:00:00+00:00
2023-08-13 11:23:13.357342,2.21,2023-07-02 00:00:00.000000,9.59,29.99,2023-10-01 00:00:00.000000,11.8,9.98,11.3,10.48,Toon Kingdom (Blue),DLCS-EN074,0.18728813559322033,90,26407,Dragons of Legend: The Complete Series,1st Edition,222320,2020-05-15 00:00:00+00:00
2023-09-14 10:22:41.309187,4.43,2023-07-02 00:00:00.000000,13.62,39.98,2023-10-01 00:00:00.000000,18.05,18.0,17.99,20.4,Cyber Slash Harpie Lady,DLCS-EN148,0.24542936288088643,90,26019,Dragons of Legend: The Complete Series,Limited,221737,2020-05-15 00:00:00+00:00
2023-09-21 10:38:32.409872,2.09,2023-07-02 00:00:00.000000,10.6,29.99,2023-10-01 00:00:00.000000,12.69,10.21,12.97,13.99,Toon Kingdom (Purple),DLCS-EN074,0.16469661150512213,90,26354,Dragons of Legend: The Complete Series,1st Edition,222322,2020-05-15 00:00:00+00:00
2023-07-11 11:20:34.946796,2.495,2023-07-02 00:00:00.000000,8.21,50.0,2023-10-01 00:00:00.000000,10.705,6.5,10.32,9.99,Soul Servant,LED6-EN003,0.23306865950490424,90,18384,Legendary Duelist: Magical Her,1st Edition,206971,2020-01-17 00:00:00+00:00
2023-09-24 10:16:01.099371,27.33,2023-07-02 00:00:00.000000,11.32,46.4,2023-10-01 00:00:00.000000,38.65,39.99,34.34,42.95,Abomination's Prison,CHIM-EN054,0.7071151358344114,90,18770,Chaos Impact,Unlimited,200860,2019-10-24 00:00:00+00:00
2023-09-17 10:10:31.148516,3.98,2023-07-02 00:00:00.000000,8.12,130.0,2023-10-01 00:00:00.000000,12.1,9.0,13.29,13.15,Vision HERO Faris,BLHR-EN010,0.32892561983471075,90,10708,Battles of Legend: Hero's Revenge,1st Edition,193597,2019-07-11 00:00:00+00:00
2023-09-17 10:09:12.566906,4.52,2023-07-02 00:00:00.000000,12.25,39.99,2023-10-01 00:00:00.000000,16.77,13.0,16.19,19.94,Elemental HERO Absolute Zero,BLHR-EN065,0.2695289206917114,90,8988,Battles of Legend: Hero's Revenge,1st Edition,193652,2019-07-11 00:00:00+00:00
2023-09-30 11:19:47.576891,3.59,2023-07-02 00:00:00.000000,7.54,27.99,2023-10-01 00:00:00.000000,11.13,10.99,11.13,12.84,Valkyrie Brunhilde,SHVA-EN004,0.3225516621743037,90,13497,Shadows in Valhalla,1st Edition,173435,2018-08-17 00:00:00+00:00
2023-07-08 11:04:39.336509,2.67,2023-07-02 00:00:00.000000,12.26,19.0,2023-10-01 00:00:00.000000,14.93,15.77,12.98,17.78,Gatling Dragon,OP07-EN026,0.17883456128600134,90,2605,OTS Tournament Pack 7,Unlimited,164891,2018-04-13 00:00:00+00:00
2023-10-01 11:17:14.556262,6.65,2023-07-02 00:00:00.000000,13.79,50.0,2023-10-01 00:00:00.000000,20.44,17.2,20.44,25.9,Black Metal Dragon,OP06-EN010,0.3253424657534247,90,6784,OTS Tournament Pack 6,Unlimited,154622,2017-12-07 00:00:00+00:00
2023-07-08 11:02:19.600035,4.93,2023-07-02 00:00:00.000000,8.76,14.89,2023-10-01 00:00:00.000000,13.69,10.93,10.3,11.94,Elemental HERO Absolute Zero,OP05-EN023,0.36011687363038714,90,475,OTS Tournament Pack 5,Unlimited,139883,2017-08-03 00:00:00+00:00
2023-07-07 11:12:12.102037,11.71,2023-07-02 00:00:00.000000,13.72,49.99,2023-10-01 00:00:00.000000,25.43,11.99,13.75,15.0,Blue-Eyes White Dragon,DUSA-EN043,0.46047974832874555,90,9244,Duelist Saga,1st Edition,129617,2017-03-30 00:00:00+00:00
2023-07-16 11:12:00.349419,5.335,2023-07-02 00:00:00.000000,12.855,27.0,2023-10-01 00:00:00.000000,18.19,15.0,14.13,20.0,Crystal Wing Synchro Dragon,SHVI-EN049,0.29329301814183617,90,11224,Shining Victories,1st Edition,117941,2016-05-06 00:00:00+00:00
2023-08-15 11:27:43.876663,6.92,2023-07-02 00:00:00.000000,13.08,29.99,2023-10-01 00:00:00.000000,20.0,29.95,17.46,29.98,Zombie Warrior,OP01-EN019,0.346,90,28358,OTS Tournament Pack 1,Unlimited,115971,2016-03-18 00:00:00+00:00
2023-08-14 11:12:44.773195,7.08,2023-07-02 00:00:00.000000,10.68,45.0,2023-10-01 00:00:00.000000,17.76,20.99,25.31,26.0,T.G. Hyper Librarian,LC5D-EN211,0.39864864864864863,90,11367,Legendary Collection 5D's Mega Pack,1st Edition,94046,2014-10-23 00:00:00+00:00
2023-08-06 11:11:00.084301,4.96,2023-07-02 00:00:00.000000,14.62,20.38,2023-10-01 00:00:00.000000,19.58,13.8,16.0,14.64,Magical Android,LC5D-EN232,0.2533197139938713,90,10376,Legendary Collection 5D's Mega Pack,1st Edition,94067,2014-10-23 00:00:00+00:00
2023-09-23 10:13:14.370437,2.26,2023-07-02 00:00:00.000000,10.48,49.98,2023-10-01 00:00:00.000000,12.74,11.59,12.51,15.68,Colossal Fighter,LC5D-EN030,0.17739403453689168,90,14048,Legendary Collection 5D's Mega Pack,1st Edition,93863,2014-10-23 00:00:00+00:00
2023-09-23 10:13:11.989602,4.02,2023-07-02 00:00:00.000000,10.4,23.06,2023-10-01 00:00:00.000000,14.42,15.96,14.13,19.27,Super-Nimble Mega Hamster,LC5D-EN226,0.2787794729542302,90,13943,Legendary Collection 5D's Mega Pack,1st Edition,94061,2014-10-23 00:00:00+00:00
2023-08-08 11:19:34.596799,9.36,2023-07-02 00:00:00.000000,9.48,20.0,2023-10-01 00:00:00.000000,18.84,12.2,11.47,16.85,Xyz Encore,MP14-EN117,0.4968152866242038,90,18644,2014 Mega-Tins Mega Pack,1st Edition,92667,2014-08-29 00:00:00+00:00
